Code,Intitule,Unite,Value,Year,Region,Ressource_type
CR1,Résidentiel,ktep,3448,2019,Nouvelle Aquitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,662,2014,Nouvelle Aquitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,647,2015,Nouvelle Aquitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,556,2016,Nouvelle Aquitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,572,2017,Nouvelle Aquitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,526,2018,Nouvelle Aquitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,503,2019,Nouvelle Aquitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2014,Nouvelle Aquitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2015,Nouvelle Aquitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2016,Nouvelle Aquitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2017,Nouvelle Aquitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2018,Nouvelle Aquitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2019,Nouvelle Aquitaine,CONSOMMATION
CR4,Gaz naturel,ktep,802,2014,Nouvelle Aquitaine,CONSOMMATION
CR4,Gaz naturel,ktep,811,2015,Nouvelle Aquitaine,CONSOMMATION
CR4,Gaz naturel,ktep,872,2016,Nouvelle Aquitaine,CONSOMMATION
CR4,Gaz naturel,ktep,869,2017,Nouvelle Aquitaine,CONSOMMATION
CR4,Gaz naturel,ktep,859,2018,Nouvelle Aquitaine,CONSOMMATION
CR4,Gaz naturel,ktep,836,2019,Nouvelle Aquitaine,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2014,Nouvelle Aquitaine,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2015,Nouvelle Aquitaine,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2016,Nouvelle Aquitaine,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2017,Nouvelle Aquitaine,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2018,Nouvelle Aquitaine,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2019,Nouvelle Aquitaine,CONSOMMATION
CR6,Électricité,ktep,"",2014,Nouvelle Aquitaine,CONSOMMATION
CR6,Électricité,ktep,"",2015,Nouvelle Aquitaine,CONSOMMATION
CR6,Électricité,ktep,"",2016,Nouvelle Aquitaine,CONSOMMATION
CR6,Électricité,ktep,"",2017,Nouvelle Aquitaine,CONSOMMATION
