Code,Intitule,Unite,Value,Year,Region,Ressource_type
CR5,Électricité (unité propre),GWh,"",2014,France Metropolitaine,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2015,France Metropolitaine,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2016,France Metropolitaine,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2017,France Metropolitaine,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2018,France Metropolitaine,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2019,France Metropolitaine,CONSOMMATION
CR6,Électricité,ktep,"",2014,France Metropolitaine,CONSOMMATION
CR6,Électricité,ktep,"",2015,France Metropolitaine,CONSOMMATION
CR6,Électricité,ktep,"",2016,France Metropolitaine,CONSOMMATION
CR6,Électricité,ktep,"",2017,France Metropolitaine,CONSOMMATION
CR6,Électricité,ktep,"",2018,France Metropolitaine,CONSOMMATION
CR6,Électricité,ktep,"",2019,France Metropolitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,"",2014,France Metropolitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,"",2015,France Metropolitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,"",2016,France Metropolitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,"",2017,France Metropolitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,"",2018,France Metropolitaine,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,"",2019,France Metropolitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,"",2014,France Metropolitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,"",2015,France Metropolitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,"",2016,France Metropolitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,"",2017,France Metropolitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,"",2018,France Metropolitaine,CONSOMMATION
CR8,Chaleur commercialisée,ktep,"",2019,France Metropolitaine,CONSOMMATION
CTE1,Tertiaire,ktep,20842,2014,France Metropolitaine,CONSOMMATION
CTE1,Tertiaire,ktep,21634,2015,France Metropolitaine,CONSOMMATION
CTE1,Tertiaire,ktep,21734,2016,France Metropolitaine,CONSOMMATION
CTE1,Tertiaire,ktep,22120,2017,France Metropolitaine,CONSOMMATION
CTE1,Tertiaire,ktep,21759,2018,France Metropolitaine,CONSOMMATION
CTE1,Tertiaire,ktep,21411,2019,France Metropolitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,"",2014,France Metropolitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,"",2015,France Metropolitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,"",2016,France Metropolitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,"",2017,France Metropolitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,"",2018,France Metropolitaine,CONSOMMATION
CTE2,Produits pétroliers,ktep,"",2019,France Metropolitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2014,France Metropolitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2015,France Metropolitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2016,France Metropolitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2017,France Metropolitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2018,France Metropolitaine,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2019,France Metropolitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,"",2014,France Metropolitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,"",2015,France Metropolitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,"",2016,France Metropolitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,"",2017,France Metropolitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,"",2018,France Metropolitaine,CONSOMMATION
CTE4,Gaz naturel,ktep,"",2019,France Metropolitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2014,France Metropolitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2015,France Metropolitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2016,France Metropolitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2017,France Metropolitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2018,France Metropolitaine,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2019,France Metropolitaine,CONSOMMATION
CTE6,Électricité,ktep,"",2014,France Metropolitaine,CONSOMMATION
CTE6,Électricité,ktep,"",2015,France Metropolitaine,CONSOMMATION
CTE6,Électricité,ktep,"",2016,France Metropolitaine,CONSOMMATION
CTE6,Électricité,ktep,"",2017,France Metropolitaine,CONSOMMATION
CTE6,Électricité,ktep,"",2018,France Metropolitaine,CONSOMMATION
CTE6,Électricité,ktep,"",2019,France Metropolitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,500,2014,France Metropolitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,463,2015,France Metropolitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,502,2016,France Metropolitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,562,2017,France Metropolitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,540,2018,France Metropolitaine,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,548,2019,France Metropolitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,648,2014,France Metropolitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,701,2015,France Metropolitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,778,2016,France Metropolitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,807,2017,France Metropolitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,802,2018,France Metropolitaine,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,800,2019,France Metropolitaine,CONSOMMATION
CTR1,Transport,ktep,51885,2014,France Metropolitaine,CONSOMMATION
CTR1,Transport,ktep,52556,2015,France Metropolitaine,CONSOMMATION
CTR1,Transport,ktep,52601,2016,France Metropolitaine,CONSOMMATION
CTR1,Transport,ktep,53250,2017,France Metropolitaine,CONSOMMATION
CTR1,Transport,ktep,52542,2018,France Metropolitaine,CONSOMMATION
CTR1,Transport,ktep,52679,2019,France Metropolitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,"",2014,France Metropolitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,"",2015,France Metropolitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,"",2016,France Metropolitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,"",2017,France Metropolitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,"",2018,France Metropolitaine,CONSOMMATION
CTR10,Électricité (unité propre),GWh,"",2019,France Metropolitaine,CONSOMMATION
CTR11,Électricité,ktep,907,2014,France Metropolitaine,CONSOMMATION
CTR11,Électricité,ktep,920,2015,France Metropolitaine,CONSOMMATION
CTR11,Électricité,ktep,904,2016,France Metropolitaine,CONSOMMATION
CTR11,Électricité,ktep,910,2017,France Metropolitaine,CONSOMMATION
CTR11,Électricité,ktep,868,2018,France Metropolitaine,CONSOMMATION
CTR11,Électricité,ktep,867,2019,France Metropolitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2014,France Metropolitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2015,France Metropolitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2016,France Metropolitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2017,France Metropolitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2018,France Metropolitaine,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2019,France Metropolitaine,CONSOMMATION
CTR3,Biocarburants,ktep,"",2014,France Metropolitaine,CONSOMMATION
CTR3,Biocarburants,ktep,"",2015,France Metropolitaine,CONSOMMATION
CTR3,Biocarburants,ktep,"",2016,France Metropolitaine,CONSOMMATION
CTR3,Biocarburants,ktep,"",2017,France Metropolitaine,CONSOMMATION
CTR3,Biocarburants,ktep,"",2018,France Metropolitaine,CONSOMMATION
CTR3,Biocarburants,ktep,"",2019,France Metropolitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,"",2014,France Metropolitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,"",2015,France Metropolitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,"",2016,France Metropolitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,"",2017,France Metropolitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,"",2018,France Metropolitaine,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,"",2019,France Metropolitaine,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2014,France Metropolitaine,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2015,France Metropolitaine,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2016,France Metropolitaine,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2017,France Metropolitaine,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2018,France Metropolitaine,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2019,France Metropolitaine,CONSOMMATION
CTR6,Biocarburants essence,ktep,414,2014,France Metropolitaine,CONSOMMATION
CTR6,Biocarburants essence,ktep,434,2015,France Metropolitaine,CONSOMMATION
CTR6,Biocarburants essence,ktep,474,2016,France Metropolitaine,CONSOMMATION
CTR6,Biocarburants essence,ktep,539,2017,France Metropolitaine,CONSOMMATION
CTR6,Biocarburants essence,ktep,586,2018,France Metropolitaine,CONSOMMATION
CTR6,Biocarburants essence,ktep,653,2019,France Metropolitaine,CONSOMMATION
CTR7,Biocarburants gazole,ktep,"",2014,France Metropolitaine,CONSOMMATION
CTR7,Biocarburants gazole,ktep,"",2015,France Metropolitaine,CONSOMMATION
CTR7,Biocarburants gazole,ktep,"",2016,France Metropolitaine,CONSOMMATION
CTR7,Biocarburants gazole,ktep,"",2017,France Metropolitaine,CONSOMMATION
CTR7,Biocarburants gazole,ktep,"",2018,France Metropolitaine,CONSOMMATION
CTR7,Biocarburants gazole,ktep,"",2019,France Metropolitaine,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,943,2014,France Metropolitaine,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,972,2015,France Metropolitaine,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,"",2016,France Metropolitaine,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,"",2017,France Metropolitaine,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,"",2018,France Metropolitaine,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,"",2019,France Metropolitaine,CONSOMMATION
CTR9,Gaz naturel,ktep,73,2014,France Metropolitaine,CONSOMMATION
CTR9,Gaz naturel,ktep,75,2015,France Metropolitaine,CONSOMMATION
CTR9,Gaz naturel,ktep,78,2016,France Metropolitaine,CONSOMMATION
CTR9,Gaz naturel,ktep,84,2017,France Metropolitaine,CONSOMMATION
CTR9,Gaz naturel,ktep,101,2018,France Metropolitaine,CONSOMMATION
CTR9,Gaz naturel,ktep,116,2019,France Metropolitaine,CONSOMMATION
