Code,Intitule,Unite,Value,Year,Region,Ressource_type
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,670,2019,Grand Est,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2014,Grand Est,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2015,Grand Est,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2016,Grand Est,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2017,Grand Est,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2018,Grand Est,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2019,Grand Est,CONSOMMATION
CTR6,Biocarburants essence,ktep,33,2014,Grand Est,CONSOMMATION
CTR6,Biocarburants essence,ktep,35,2015,Grand Est,CONSOMMATION
CTR6,Biocarburants essence,ktep,38,2016,Grand Est,CONSOMMATION
CTR6,Biocarburants essence,ktep,42,2017,Grand Est,CONSOMMATION
CTR6,Biocarburants essence,ktep,45,2018,Grand Est,CONSOMMATION
CTR6,Biocarburants essence,ktep,49,2019,Grand Est,CONSOMMATION
CTR7,Biocarburants gazole,ktep,232,2014,Grand Est,CONSOMMATION
CTR7,Biocarburants gazole,ktep,234,2015,Grand Est,CONSOMMATION
CTR7,Biocarburants gazole,ktep,225,2016,Grand Est,CONSOMMATION
CTR7,Biocarburants gazole,ktep,230,2017,Grand Est,CONSOMMATION
CTR7,Biocarburants gazole,ktep,218,2018,Grand Est,CONSOMMATION
CTR7,Biocarburants gazole,ktep,211,2019,Grand Est,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,143,2014,Grand Est,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,140,2015,Grand Est,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,130,2016,Grand Est,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,129,2017,Grand Est,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,131,2018,Grand Est,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,132,2019,Grand Est,CONSOMMATION
CTR9,Gaz naturel,ktep,11,2014,Grand Est,CONSOMMATION
CTR9,Gaz naturel,ktep,11,2015,Grand Est,CONSOMMATION
CTR9,Gaz naturel,ktep,10,2016,Grand Est,CONSOMMATION
CTR9,Gaz naturel,ktep,10,2017,Grand Est,CONSOMMATION
CTR9,Gaz naturel,ktep,10,2018,Grand Est,CONSOMMATION
CTR9,Gaz naturel,ktep,10,2019,Grand Est,CONSOMMATION
