Code,Intitule,Unite,Value,Year,Region,Ressource_type
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,417,2017,Bretagne,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,436,2018,Bretagne,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,474,2019,Bretagne,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2014,Bretagne,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2015,Bretagne,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2016,Bretagne,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2017,Bretagne,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2018,Bretagne,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2019,Bretagne,CONSOMMATION
CTR6,Biocarburants essence,ktep,21,2014,Bretagne,CONSOMMATION
CTR6,Biocarburants essence,ktep,22,2015,Bretagne,CONSOMMATION
CTR6,Biocarburants essence,ktep,24,2016,Bretagne,CONSOMMATION
CTR6,Biocarburants essence,ktep,28,2017,Bretagne,CONSOMMATION
CTR6,Biocarburants essence,ktep,31,2018,Bretagne,CONSOMMATION
CTR6,Biocarburants essence,ktep,35,2019,Bretagne,CONSOMMATION
CTR7,Biocarburants gazole,ktep,144,2014,Bretagne,CONSOMMATION
CTR7,Biocarburants gazole,ktep,145,2015,Bretagne,CONSOMMATION
CTR7,Biocarburants gazole,ktep,144,2016,Bretagne,CONSOMMATION
CTR7,Biocarburants gazole,ktep,150,2017,Bretagne,CONSOMMATION
CTR7,Biocarburants gazole,ktep,149,2018,Bretagne,CONSOMMATION
CTR7,Biocarburants gazole,ktep,151,2019,Bretagne,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,11,2014,Bretagne,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,11,2015,Bretagne,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,12,2016,Bretagne,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,13,2017,Bretagne,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,22,2018,Bretagne,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,37,2019,Bretagne,CONSOMMATION
CTR9,Gaz naturel,ktep,1,2014,Bretagne,CONSOMMATION
CTR9,Gaz naturel,ktep,1,2015,Bretagne,CONSOMMATION
CTR9,Gaz naturel,ktep,1,2016,Bretagne,CONSOMMATION
CTR9,Gaz naturel,ktep,1,2017,Bretagne,CONSOMMATION
CTR9,Gaz naturel,ktep,2,2018,Bretagne,CONSOMMATION
CTR9,Gaz naturel,ktep,3,2019,Bretagne,CONSOMMATION
